6/9/2015	12:47:59 AM	2.91	0.00	4.17	10.10	19.1	Running	Auto	16.8	30.5	31.1	78.2	13188.8	94.4	298	113.00	187	0.86
6/9/2015	1:18:01 AM	2.92	0.00	4.17	10.50	20.1	Running	Auto	17.0	30.7	31.4	78.3	13189.3	94.2	298	113.00	184	0.86
6/9/2015	1:48:11 AM	2.91	0.00	4.17	10.50	20.1	Running	Auto	16.7	30.3	31.1	78.1	13189.8	94.2	298	112.00	181	0.87
6/9/2015	2:18:13 AM	2.91	0.00	4.17	10.90	21.2	Running	Auto	16.5	30.4	31.1	78.2	13190.3	94.2	298	112.00	179	0.87
6/9/2015	2:48:13 AM	2.90	0.00	4.17	10.90	21.2	Running	Auto	17.1	30.6	31.6	78.2	13190.8	93.8	298	111.00	176	0.87
6/9/2015	3:18:15 AM	2.91	0.00	4.17	11.30	22.3	Running	Auto	17.0	30.7	31.4	78.2	13191.3	95.0	298	110.00	173	0.86
6/9/2015	3:48:25 AM	2.89	0.00	4.17	11.30	22.3	Running	Auto	17.0	30.8	31.4	78.2	13191.8	95.4	299	110.00	170	0.87
6/9/2015	4:18:27 AM	2.90	0.00	4.17	11.60	23.1	Running	Auto	17.1	30.6	31.4	78.2	13192.3	95.4	299	109.00	167	0.86
6/9/2015	4:48:27 AM	2.90	0.00	4.17	11.60	23.1	Running	Auto	17.2	30.8	31.6	78.3	13192.8	95.4	299	108.00	174	0.87
6/9/2015	5:18:29 AM	2.92	0.00	4.17	12.00	24.2	Running	Auto	17.1	30.8	31.6	78.2	13193.3	94.2	298	110.00	188	0.87
6/9/2015	5:48:29 AM	2.89	0.00	4.17	12.00	24.2	Running	Auto	16.8	30.5	31.5	78.2	13193.8	95.6	299	109.00	185	0.87
6/9/2015	6:18:31 AM	2.91	0.00	4.17	12.40	25.2	Running	Auto	17.2	31.1	31.9	78.3	13194.3	95.6	299	108.00	182	0.87
6/9/2015	6:48:41 AM	2.89	0.00	4.17	12.40	25.2	Running	Auto	17.1	30.9	31.8	78.2	13194.8	95.6	299	107.00	179	0.86
6/9/2015	7:18:43 AM	2.90	0.00	4.17	12.70	26.0	Running	Auto	17.0	31.0	31.7	78.2	13195.3	95.5	299	106.00	177	0.86
6/9/2015	7:48:43 AM	2.89	0.00	4.17	12.70	26.0	Running	Auto	16.7	30.5	31.4	78.1	13195.8	94.5	299	105.00	174	0.86
6/9/2015	8:18:45 AM	2.90	0.00	4.17	13.10	27.1	Running	Auto	16.6	31.2	31.7	78.0	13196.3	95.5	299	105.00	171	0.86
6/9/2015	8:48:55 AM	2.88	0.00	4.17	13.10	27.1	Running	Auto	16.7	31.7	31.7	78.1	13196.8	94.5	298	104.00	168	0.86
6/9/2015	9:18:57 AM	2.90	0.00	4.17	13.40	27.9	Running	Auto	16.4	30.9	31.4	78.1	13197.3	94.9	299	103.00	165	0.86
6/9/2015	9:48:57 AM	2.88	0.00	4.17	13.40	27.9	Running	Auto	16.5	31.0	31.6	78.0	13197.8	94.8	298	103.00	163	0.87
6/9/2015	10:18:59 AM	2.89	0.00	4.17	13.80	29.0	Running	Auto	16.3	31.1	31.5	78.1	13198.3	94.5	299	102.00	160	0.86
6/9/2015	10:48:59 AM	2.88	0.00	4.17	13.80	29.0	Running	Auto	16.4	30.6	31.2	78.0	13198.8	94.2	298	102.00	157	0.87
6/9/2015	11:19:01 AM	2.87	0.00	4.17	14.20	30.1	Running	Auto	16.2	30.4	31.2	78.1	13199.3	94.4	298	101.00	154	0.87
6/9/2015	11:49:01 AM	2.87	0.00	4.17	14.20	30.1	Running	Auto	16.3	30.3	31.1	78.0	13199.8	94.2	298	101.00	152	0.86
6/9/2015	12:19:03 PM	2.87	0.00	4.17	14.60	31.2	Running	Auto	16.2	30.5	31.1	78.1	13200.3	94.6	298	99.00	149	0.86
6/9/2015	12:49:03 PM	2.86	0.00	4.17	14.60	31.2	Running	Auto	16.2	30.5	31.2	78.1	13200.8	93.9	297	98.00	146	0.86
6/9/2015	1:19:05 PM	2.87	0.00	4.17	14.90	32.0	Running	Auto	16.2	30.6	31.1	78.1	13201.3	94.1	298	97.00	143	0.86
6/9/2015	1:49:05 PM	2.85	0.00	4.17	14.90	32.0	Running	Auto	16.4	30.7	31.2	78.3	13201.8	93.9	298	97.00	141	0.86
6/9/2015	2:19:07 PM	2.85	0.00	4.17	15.30	33.1	Running	Auto	16.2	30.3	30.9	78.1	13202.3	94.9	298	96.00	138	0.86
6/9/2015	2:49:07 PM	2.84	0.00	4.17	15.30	33.1	Running	Auto	16.2	30.0	30.8	78.0	13202.8	93.7	298	96.00	135	0.86
6/9/2015	3:19:09 PM	2.84	0.00	4.17	15.70	34.2	Running	Auto	16.4	30.3	31.1	78.1	13203.3	93.6	298	96.00	132	0.86
6/9/2015	3:49:09 PM	2.83	0.00	4.17	15.70	34.2	Running	Auto	16.3	30.0	30.7	77.9	13203.8	93.6	298	95.00	130	0.86
